"municipal_typologie_id","municipal_typologie","weekday","hour","num_occupied","num_tot","occupied_ratio"
7,"Periurbane ländliche Gemeinden","thursday ","9","6168","104580","0.05897877223178427998"
7,"Periurbane ländliche Gemeinden","thursday ","10","6359","104448","0.06088196997549019608"
7,"Periurbane ländliche Gemeinden","thursday ","11","6585","104397","0.06307652518750538809"
7,"Periurbane ländliche Gemeinden","thursday ","12","6844","104655","0.06539582437532846018"
7,"Periurbane ländliche Gemeinden","thursday ","13","6906","104808","0.06589191664758415388"
7,"Periurbane ländliche Gemeinden","thursday ","14","6909","102060","0.06769547325102880658"
7,"Periurbane ländliche Gemeinden","thursday ","15","6906","103896","0.06647031647031647032"
7,"Periurbane ländliche Gemeinden","thursday ","16","6674","101580","0.06570190982476865525"
7,"Periurbane ländliche Gemeinden","thursday ","17","6604","104238","0.06335501448607993246"
7,"Periurbane ländliche Gemeinden","thursday ","18","6678","99729","0.06696146557169930512"
7,"Periurbane ländliche Gemeinden","thursday ","19","6520","104052","0.06266097720370583939"
7,"Periurbane ländliche Gemeinden","thursday ","20","6534","101409","0.06443215099251545721"
7,"Periurbane ländliche Gemeinden","thursday ","21","6462","104301","0.06195530244197083441"
7,"Periurbane ländliche Gemeinden","thursday ","22","6282","104241","0.06026419547011252770"
7,"Periurbane ländliche Gemeinden","thursday ","23","6087","102891","0.05915969326763273756"
7,"Periurbane ländliche Gemeinden","tuesday  ","0","6366","101889","0.06247975738303447870"
7,"Periurbane ländliche Gemeinden","tuesday  ","1","6261","100335","0.06240095679473762894"
7,"Periurbane ländliche Gemeinden","tuesday  ","2","6318","100914","0.06260776502764730364"
7,"Periurbane ländliche Gemeinden","tuesday  ","3","6045","99682","0.06064284424469814009"
7,"Periurbane ländliche Gemeinden","tuesday  ","4","6117","99397","0.06154109278952081049"
7,"Periurbane ländliche Gemeinden","tuesday  ","5","6204","102220","0.06069262375269027588"
7,"Periurbane ländliche Gemeinden","tuesday  ","6","6366","95397","0.06673165822824617126"
7,"Periurbane ländliche Gemeinden","tuesday  ","7","7536","103029","0.07314445447398305332"
7,"Periurbane ländliche Gemeinden","tuesday  ","8","8412","106638","0.07888369999437348787"
7,"Periurbane ländliche Gemeinden","tuesday  ","9","8704","114363","0.07610853160550177942"
7,"Periurbane ländliche Gemeinden","tuesday  ","10","8271","112626","0.07343774972031324916"
7,"Periurbane ländliche Gemeinden","tuesday  ","11","8346","114057","0.07317393934611641548"
7,"Periurbane ländliche Gemeinden","tuesday  ","12","8071","114546","0.07046077558360833202"
7,"Periurbane ländliche Gemeinden","tuesday  ","13","8013","114351","0.07007372038722879555"
7,"Periurbane ländliche Gemeinden","tuesday  ","14","7839","111294","0.07043506388484554423"
7,"Periurbane ländliche Gemeinden","tuesday  ","15","7923","113237","0.06996829658150604484"
7,"Periurbane ländliche Gemeinden","tuesday  ","16","7413","108197","0.06851391443385676128"
7,"Periurbane ländliche Gemeinden","tuesday  ","17","7119","113103","0.06294262751651149837"
7,"Periurbane ländliche Gemeinden","tuesday  ","18","6999","108648","0.06441904130770929976"
7,"Periurbane ländliche Gemeinden","tuesday  ","19","6858","110226","0.06221762560557400250"
7,"Periurbane ländliche Gemeinden","tuesday  ","20","6636","105702","0.06278026905829596413"
7,"Periurbane ländliche Gemeinden","tuesday  ","21","6810","109683","0.06208801728617926206"
7,"Periurbane ländliche Gemeinden","tuesday  ","22","7083","113826","0.06222655632280849718"
7,"Periurbane ländliche Gemeinden","tuesday  ","23","6570","107430","0.06115610164758447361"
7,"Periurbane ländliche Gemeinden","wednesday","0","6354","104346","0.06089356563739865448"
7,"Periurbane ländliche Gemeinden","wednesday","1","6321","104379","0.06055815825022274595"
7,"Periurbane ländliche Gemeinden","wednesday","2","6186","101445","0.06097885553748336537"
7,"Periurbane ländliche Gemeinden","wednesday","3","6150","102753","0.05985226708709234767"
7,"Periurbane ländliche Gemeinden","wednesday","4","6045","99059","0.06102423808033596140"
7,"Periurbane ländliche Gemeinden","wednesday","5","6210","102770","0.06042619441471246473"
7,"Periurbane ländliche Gemeinden","wednesday","6","6213","98271","0.06322312788106358946"
7,"Periurbane ländliche Gemeinden","wednesday","7","6189","103308","0.05990823556742943431"
7,"Periurbane ländliche Gemeinden","wednesday","8","6189","101013","0.06126934156989694396"
7,"Periurbane ländliche Gemeinden","wednesday","9","6399","103914","0.06157976788498181188"
7,"Periurbane ländliche Gemeinden","wednesday","10","6393","103689","0.06165552758730434279"
7,"Periurbane ländliche Gemeinden","wednesday","11","6520","103701","0.06287306776212379823"
7,"Periurbane ländliche Gemeinden","wednesday","12","6972","103899","0.06710362948632806861"
7,"Periurbane ländliche Gemeinden","wednesday","13","6993","103998","0.06724167772457162638"
7,"Periurbane ländliche Gemeinden","wednesday","14","6549","101157","0.06474094724042824520"
7,"Periurbane ländliche Gemeinden","wednesday","15","6630","103815","0.06386360352550209507"
7,"Periurbane ländliche Gemeinden","wednesday","16","6796","101457","0.06698404250076387041"
7,"Periurbane ländliche Gemeinden","wednesday","17","7210","104706","0.06885947319160315550"
7,"Periurbane ländliche Gemeinden","wednesday","18","7416","103704","0.07151122425364498959"
7,"Periurbane ländliche Gemeinden","wednesday","19","7311","108537","0.06735951795240332790"
7,"Periurbane ländliche Gemeinden","wednesday","20","7170","105813","0.06776105015451787588"
7,"Periurbane ländliche Gemeinden","wednesday","21","7059","107952","0.06539017341040462428"
7,"Periurbane ländliche Gemeinden","wednesday","22","6276","104037","0.06032469217682170766"
7,"Periurbane ländliche Gemeinden","wednesday","23","6093","104034","0.05856739142972489763"
9,"Touristische Gemeinden","friday   ","0","2160","45114","0.04787870727490357760"
9,"Touristische Gemeinden","friday   ","1","2169","45072","0.04812300319488817891"
9,"Touristische Gemeinden","friday   ","2","2154","43830","0.04914442162902121834"
9,"Touristische Gemeinden","friday   ","3","2118","44920","0.04715048975957257346"
9,"Touristische Gemeinden","friday   ","4","2091","43634","0.04792134573956089288"
9,"Touristische Gemeinden","friday   ","5","2124","45045","0.04715284715284715285"
9,"Touristische Gemeinden","friday   ","6","1920","40465","0.04744841220808105770"
9,"Touristische Gemeinden","friday   ","7","2310","45101","0.05121837653267111594"
9,"Touristische Gemeinden","friday   ","8","2420","43657","0.05543211856059738415"
9,"Touristische Gemeinden","friday   ","9","2396","45816","0.05229614108608346429"
9,"Touristische Gemeinden","friday   ","10","2349","44469","0.05282331511839708561"
9,"Touristische Gemeinden","friday   ","11","2364","44832","0.05273019271948608137"
9,"Touristische Gemeinden","friday   ","12","2454","44505","0.05513987192450286485"
9,"Touristische Gemeinden","friday   ","13","2702","44963","0.06009385494740119654"
9,"Touristische Gemeinden","friday   ","14","2785","43642","0.06381467393794968150"
9,"Touristische Gemeinden","friday   ","15","2833","44532","0.06361717416689122429"
9,"Touristische Gemeinden","friday   ","16","2876","44058","0.06527758863316537292"
9,"Touristische Gemeinden","friday   ","17","2654","44827","0.05920538960894104000"
9,"Touristische Gemeinden","friday   ","18","2500","40557","0.06164164016076139754"
9,"Touristische Gemeinden","friday   ","19","2638","44748","0.05895235541253240368"
9,"Touristische Gemeinden","friday   ","20","2542","43653","0.05823196572973220626"
9,"Touristische Gemeinden","friday   ","21","2447","43185","0.05666319323839296052"
9,"Touristische Gemeinden","friday   ","22","2274","40743","0.05581326853692658862"
9,"Touristische Gemeinden","friday   ","23","2184","40713","0.05364379927787193280"
9,"Touristische Gemeinden","monday   ","0","1831","44682","0.04097847007743610402"
9,"Touristische Gemeinden","monday   ","1","1796","43566","0.04122480833677638525"
9,"Touristische Gemeinden","monday   ","2","1768","41491","0.04261165071943313008"
9,"Touristische Gemeinden","monday   ","3","1776","42370","0.04191645031862166627"
9,"Touristische Gemeinden","monday   ","4","1726","40865","0.04223663281536767405"
9,"Touristische Gemeinden","monday   ","5","1763","42882","0.04111282123035306189"
9,"Touristische Gemeinden","monday   ","6","1617","38898","0.04157026068178312510"
9,"Touristische Gemeinden","monday   ","7","1916","42941","0.04461936144943061410"
9,"Touristische Gemeinden","monday   ","8","2392","43273","0.05527696254015205787"
9,"Touristische Gemeinden","monday   ","9","2298","44268","0.05191108701545134183"
9,"Touristische Gemeinden","monday   ","10","2349","44427","0.05287325275170504423"
9,"Touristische Gemeinden","monday   ","11","2457","44514","0.05519611807521229276"
9,"Touristische Gemeinden","monday   ","12","2564","45559","0.05627867161263416668"
9,"Touristische Gemeinden","monday   ","13","2808","46723","0.06009888063694540162"
9,"Touristische Gemeinden","monday   ","14","2872","45360","0.06331569664902998236"
9,"Touristische Gemeinden","monday   ","15","2794","44949","0.06215933613651026719"
9,"Touristische Gemeinden","monday   ","16","2811","43091","0.06523403959063377503"
9,"Touristische Gemeinden","monday   ","17","2915","43494","0.06702073849266565503"
9,"Touristische Gemeinden","monday   ","18","2711","39730","0.06823559023408004027"
9,"Touristische Gemeinden","monday   ","19","2902","44445","0.06529418382270221622"
9,"Touristische Gemeinden","monday   ","20","2792","43497","0.06418833482768926593"
9,"Touristische Gemeinden","monday   ","21","2547","44877","0.05675513069055418143"
9,"Touristische Gemeinden","monday   ","22","2302","44982","0.05117602596594193233"
9,"Touristische Gemeinden","monday   ","23","2287","44331","0.05158918138548645417"
9,"Touristische Gemeinden","saturday ","0","2220","42191","0.05261785688890995710"
9,"Touristische Gemeinden","saturday ","1","2196","42646","0.05149369225718707499"
9,"Touristische Gemeinden","saturday ","2","2169","41544","0.05220970537261698440"
9,"Touristische Gemeinden","saturday ","3","2172","43293","0.05016977340447647426"
9,"Touristische Gemeinden","saturday ","4","2091","42384","0.04933465458663646659"
9,"Touristische Gemeinden","saturday ","5","2154","44465","0.04844259529967390082"
9,"Touristische Gemeinden","saturday ","6","2016","40195","0.05015549197661400672"
9,"Touristische Gemeinden","saturday ","7","2193","44548","0.04922779922779922780"
9,"Touristische Gemeinden","saturday ","8","2314","43656","0.05300531427524280740"
9,"Touristische Gemeinden","saturday ","9","2249","43631","0.05154591918589993353"
9,"Touristische Gemeinden","saturday ","10","2253","42420","0.05311173974540311174"
9,"Touristische Gemeinden","saturday ","11","2238","41167","0.05436393227585201739"
9,"Touristische Gemeinden","saturday ","12","2330","44511","0.05234661095010222192"
9,"Touristische Gemeinden","saturday ","13","2421","45645","0.05303976339139007558"
9,"Touristische Gemeinden","saturday ","14","2629","43911","0.05987110291270979937"
9,"Touristische Gemeinden","saturday ","15","2868","42990","0.06671318911374738311"
9,"Touristische Gemeinden","saturday ","16","2919","42598","0.06852434386590919761"
9,"Touristische Gemeinden","saturday ","17","2820","43548","0.06475613116561036098"
9,"Touristische Gemeinden","saturday ","18","2376","39382","0.06033213143060281347"
9,"Touristische Gemeinden","saturday ","19","2364","43879","0.05387543016021331389"
9,"Touristische Gemeinden","saturday ","20","2210","41662","0.05304594114540828573"
9,"Touristische Gemeinden","saturday ","21","2081","41754","0.04983953633184844566"
9,"Touristische Gemeinden","saturday ","22","1989","41416","0.04802491790612323740"
9,"Touristische Gemeinden","saturday ","23","2000","42261","0.04732495681597690542"
9,"Touristische Gemeinden","sunday   ","0","1923","42740","0.04499298081422554984"
9,"Touristische Gemeinden","sunday   ","1","1908","43986","0.04337743827581503206"
9,"Touristische Gemeinden","sunday   ","2","1929","43003","0.04485733553473013511"
9,"Touristische Gemeinden","sunday   ","3","1872","43162","0.04337148417589546360"
9,"Touristische Gemeinden","sunday   ","4","1848","41571","0.04445406653676842029"
9,"Touristische Gemeinden","sunday   ","5","1869","43187","0.04327691203371384907"
9,"Touristische Gemeinden","sunday   ","6","1785","38920","0.04586330935251798561"
9,"Touristische Gemeinden","sunday   ","7","2046","43343","0.04720485430173269040"
9,"Touristische Gemeinden","sunday   ","8","2057","41842","0.04916112996510683046"
9,"Touristische Gemeinden","sunday   ","9","2207","44064","0.05008623819898329702"
9,"Touristische Gemeinden","sunday   ","10","2287","43972","0.05201037023560447558"
9,"Touristische Gemeinden","sunday   ","11","2412","44608","0.05407101865136298422"
9,"Touristische Gemeinden","sunday   ","12","2487","45006","0.05525929876016531129"
9,"Touristische Gemeinden","sunday   ","13","2670","44784","0.05961950696677384780"
9,"Touristische Gemeinden","sunday   ","14","2872","43461","0.06608223464715492050"
9,"Touristische Gemeinden","sunday   ","15","2609","42785","0.06097931518055393245"
9,"Touristische Gemeinden","sunday   ","16","2643","44319","0.05963582210789954647"
9,"Touristische Gemeinden","sunday   ","17","2370","45138","0.05250564934201781204"
9,"Touristische Gemeinden","sunday   ","18","2056","39890","0.05154173978440711958"
9,"Touristische Gemeinden","sunday   ","19","2080","43943","0.04733404637826274947"
9,"Touristische Gemeinden","sunday   ","20","2081","43793","0.04751900988742493093"
9,"Touristische Gemeinden","sunday   ","21","2019","45051","0.04481587534127988280"
9,"Touristische Gemeinden","sunday   ","22","1908","44889","0.04250484528503642318"
9,"Touristische Gemeinden","sunday   ","23","1893","44907","0.04215378448794174628"
9,"Touristische Gemeinden","thursday ","0","2304","45252","0.05091487669053301512"
9,"Touristische Gemeinden","thursday ","1","2316","45382","0.05103344938521880922"
9,"Touristische Gemeinden","thursday ","2","2238","42156","0.05308852832337033874"
9,"Touristische Gemeinden","thursday ","3","2270","44956","0.05049381617581635377"
9,"Touristische Gemeinden","thursday ","4","2282","43749","0.05216119225582299024"
9,"Touristische Gemeinden","thursday ","5","2436","45867","0.05311007914186670155"
9,"Touristische Gemeinden","thursday ","6","2103","40489","0.05194003309540862950"
9,"Touristische Gemeinden","thursday ","7","2271","45003","0.05046330244650356643"
9,"Touristische Gemeinden","thursday ","8","2296","43810","0.05240812599863044967"
9,"Touristische Gemeinden","thursday ","9","2629","45096","0.05829785346815682100"
9,"Touristische Gemeinden","thursday ","10","2991","45075","0.06635607321131447587"
9,"Touristische Gemeinden","thursday ","11","3261","45171","0.07219233579066215049"
9,"Touristische Gemeinden","thursday ","12","3294","45144","0.07296650717703349282"
9,"Touristische Gemeinden","thursday ","13","3113","45159","0.06893421023494762949"
9,"Touristische Gemeinden","thursday ","14","3071","43848","0.07003740193395365809"
9,"Touristische Gemeinden","thursday ","15","2859","44706","0.06395114749698027110"
9,"Touristische Gemeinden","thursday ","16","2917","44172","0.06603730870234537716"
9,"Touristische Gemeinden","thursday ","17","2850","45114","0.06317329432105333156"
9,"Touristische Gemeinden","thursday ","18","2609","40492","0.06443248048997332806"
9,"Touristische Gemeinden","thursday ","19","2744","45113","0.06082503934564316272"
9,"Touristische Gemeinden","thursday ","20","2524","43630","0.05785010314004125602"
9,"Touristische Gemeinden","thursday ","21","2421","45102","0.05367832912065983770"
9,"Touristische Gemeinden","thursday ","22","2205","45114","0.04887618034313073547"
9,"Touristische Gemeinden","thursday ","23","2163","44553","0.04854891926469598007"
9,"Touristische Gemeinden","tuesday  ","0","2290","43814","0.05226639886794175378"
9,"Touristische Gemeinden","tuesday  ","1","2248","42484","0.05291403822615572922"
9,"Touristische Gemeinden","tuesday  ","2","2221","42831","0.05185496486189909178"
9,"Touristische Gemeinden","tuesday  ","3","2182","42981","0.05076661780786859310"
9,"Touristische Gemeinden","tuesday  ","4","2092","42904","0.04876002237553608055"
9,"Touristische Gemeinden","tuesday  ","5","2142","44466","0.04817163675617325597"
9,"Touristische Gemeinden","tuesday  ","6","1797","38310","0.04690681284259984338"
9,"Touristische Gemeinden","tuesday  ","7","2250","44487","0.05057657293141816710"
9,"Touristische Gemeinden","tuesday  ","8","2555","45737","0.05586286813739423224"
9,"Touristische Gemeinden","tuesday  ","9","2471","48834","0.05059999180898554286"
9,"Touristische Gemeinden","tuesday  ","10","2836","48120","0.05893599334995843724"
9,"Touristische Gemeinden","tuesday  ","11","3307","48849","0.06769841757251939651"
9,"Touristische Gemeinden","tuesday  ","12","3330","48779","0.06826708214600545317"
9,"Touristische Gemeinden","tuesday  ","13","3388","48766","0.06947463396628798753"
9,"Touristische Gemeinden","tuesday  ","14","3576","47368","0.07549400439115014356"
9,"Touristische Gemeinden","tuesday  ","15","3572","48303","0.07394985818686209966"
9,"Touristische Gemeinden","tuesday  ","16","3416","46778","0.07302578135020736244"
9,"Touristische Gemeinden","tuesday  ","17","3375","48693","0.06931181073254882632"
9,"Touristische Gemeinden","tuesday  ","18","3174","43386","0.07315723966256396072"
9,"Touristische Gemeinden","tuesday  ","19","3448","47429","0.07269813826983491113"
9,"Touristische Gemeinden","tuesday  ","20","3118","45304","0.06882394490552710577"
9,"Touristische Gemeinden","tuesday  ","21","3119","47293","0.06595056350834161504"
9,"Touristische Gemeinden","tuesday  ","22","3132","49128","0.06375183194919394235"
9,"Touristische Gemeinden","tuesday  ","23","2815","46644","0.06035074178886887917"
9,"Touristische Gemeinden","wednesday","0","2694","45384","0.05936012691697514543"
9,"Touristische Gemeinden","wednesday","1","2634","45293","0.05815468173890005078"
9,"Touristische Gemeinden","wednesday","2","2617","44116","0.05932088131290234835"
9,"Touristische Gemeinden","wednesday","3","2550","44644","0.05711853776543320491"
9,"Touristische Gemeinden","wednesday","4","2418","42596","0.05676589351112780543"
9,"Touristische Gemeinden","wednesday","5","2552","44970","0.05674894374027129197"
9,"Touristische Gemeinden","wednesday","6","2220","39818","0.05575367924054447737"
9,"Touristische Gemeinden","wednesday","7","2484","44872","0.05535746122303440899"
9,"Touristische Gemeinden","wednesday","8","2549","43579","0.05849147525184148328"
9,"Touristische Gemeinden","wednesday","9","2660","44760","0.05942806076854334227"
9,"Touristische Gemeinden","wednesday","10","2715","44892","0.06047848168938786421"
9,"Touristische Gemeinden","wednesday","11","3264","44847","0.07278078801257609205"
9,"Touristische Gemeinden","wednesday","12","3373","44865","0.07518109885211189123"
9,"Touristische Gemeinden","wednesday","13","3260","44897","0.07261064213644564225"
9,"Touristische Gemeinden","wednesday","14","3352","43654","0.07678563247354194346"
9,"Touristische Gemeinden","wednesday","15","3561","44738","0.07959676337788904287"
9,"Touristische Gemeinden","wednesday","16","3207","44221","0.07252210488229574184"
9,"Touristische Gemeinden","wednesday","17","3323","45288","0.07337484543366896308"
9,"Touristische Gemeinden","wednesday","18","2851","41619","0.06850236670751339532"
9,"Touristische Gemeinden","wednesday","19","3180","46810","0.06793420209356975005"
9,"Touristische Gemeinden","wednesday","20","3181","45571","0.06980316429308112615"
9,"Touristische Gemeinden","wednesday","21","2936","46569","0.06304623247224548519"
9,"Touristische Gemeinden","wednesday","22","2385","45174","0.05279585602337627839"
9,"Touristische Gemeinden","wednesday","23","2319","45180","0.05132802124833997344"
