"evseid","operatorname","geom","lat","lng","power","municipal_typologie","population_hect","occupied_ratio"
"CH*CCI*E20205","Move","01010000200808000013C5EEEDB9BD4341CD741474DBBB3141","1162203.45343714","2587507.85884918","22",9,31,"0.00231046155499435818"
"CH*CCI*E20205","Move","01010000200808000013C5EEEDB9BD4341CD741474DBBB3141","1162203.45343714","2587507.85884918","22",9,28,"0.00231046155499435818"
"CH*CCI*E20205","Move","01010000200808000013C5EEEDB9BD4341CD741474DBBB3141","1162203.45343714","2587507.85884918","22",9,27,"0.00231046155499435818"
"CH*SWIEE4521","Swisscharge","0101000020080800005BB377FFC4E0444188B9EDD9881F3341","1253256.85128364","2736521.99584047","22",2,169,"0.00825440499497327901"
"CH*SWIEE4521","Swisscharge","0101000020080800005BB377FFC4E0444188B9EDD9881F3341","1253256.85128364","2736521.99584047","22",2,176,"0.00825440499497327901"
"CH*SWIEE4521","Swisscharge","0101000020080800005BB377FFC4E0444188B9EDD9881F3341","1253256.85128364","2736521.99584047","22",2,241,"0.00825440499497327901"
"CH*CCI*E20264","Move","010100002008080000483346D5A0DA43413927EFEFB6A23241","1221302.93724294","2602305.66620484","22",8,3,"0.000000000000000000000000"
"CH*CCI*E20264","Move","010100002008080000483346D5A0DA43413927EFEFB6A23241","1221302.93724294","2602305.66620484","22",8,3,"0.000000000000000000000000"
"CH*CCI*E20264","Move","010100002008080000483346D5A0DA43413927EFEFB6A23241","1221302.93724294","2602305.66620484","22",8,3,"0.000000000000000000000000"
"CH*CCI*E20243","Move","010100002008080000CE2C28B26FDF43410A1CD1D0770A3341","1247863.81569076","2604767.39185104","22",7,26,"0.000000000000000000000000"
"CH*CCI*E20243","Move","010100002008080000CE2C28B26FDF43410A1CD1D0770A3341","1247863.81569076","2604767.39185104","22",7,25,"0.000000000000000000000000"
"CH*CCI*E20243","Move","010100002008080000CE2C28B26FDF43410A1CD1D0770A3341","1247863.81569076","2604767.39185104","22",7,23,"0.000000000000000000000000"
"CH*REPE036*01*2","PLUG’N ROLL","01010000200808000080376BBDDD594541129245C5DADA3141","1170138.77059281","2798523.4798345","22.08",9,9,"0.02952537171278903646"
"CH*REPE036*01*2","PLUG’N ROLL","01010000200808000080376BBDDD594541129245C5DADA3141","1170138.77059281","2798523.4798345","22.08",9,10,"0.02952537171278903646"
"CH*REPE036*01*2","PLUG’N ROLL","01010000200808000080376BBDDD594541129245C5DADA3141","1170138.77059281","2798523.4798345","22.08",9,9,"0.02952537171278903646"
"CH*CCI*EBA*7711*7","Move","010100002008080000484E81EFDA554341EE7F3D79583C3241","1195096.47359466","2534325.8711336","22",6,20,"0.03714482247737975554"
"CH*CCI*EBA*7711*7","Move","010100002008080000484E81EFDA554341EE7F3D79583C3241","1195096.47359466","2534325.8711336","22",6,6,"0.03714482247737975554"
"CH*CCI*EBA*7711*7","Move","010100002008080000484E81EFDA554341EE7F3D79583C3241","1195096.47359466","2534325.8711336","22",6,20,"0.03714482247737975554"
"CH*CCI*E20189","Move","010100002008080000BA8B645DF70E4341FF84655C93083141","1116307.36092406","2498030.72963091","22",2,129,"0.00048358497662672613"
"CH*CCI*E20189","Move","010100002008080000BA8B645DF70E4341FF84655C93083141","1116307.36092406","2498030.72963091","22",2,130,"0.00048358497662672613"
"CH*CCI*E20189","Move","010100002008080000BA8B645DF70E4341FF84655C93083141","1116307.36092406","2498030.72963091","22",2,123,"0.00048358497662672613"
"CH*REPE068*01*1","PLUG’N ROLL","0101000020080800001A5A4B74CC5F4541FFA04E75E64B3141","1133542.45823103","2801560.90854956","22.08",7,5,"0.000000000000000000000000"
"CH*REPE068*01*1","PLUG’N ROLL","0101000020080800001A5A4B74CC5F4541FFA04E75E64B3141","1133542.45823103","2801560.90854956","22.08",7,5,"0.000000000000000000000000"
"CH*REPE068*01*1","PLUG’N ROLL","0101000020080800001A5A4B74CC5F4541FFA04E75E64B3141","1133542.45823103","2801560.90854956","22.08",7,5,"0.000000000000000000000000"
"CH*CCI*E20076","Move","0101000020080800000922A4DC4E8F4341FDA5D0F7711C3241","1186929.96802747","2563741.72375894","22",7,29,"0.000000000000000000000000"
"CH*CCI*E20076","Move","0101000020080800000922A4DC4E8F4341FDA5D0F7711C3241","1186929.96802747","2563741.72375894","22",7,27,"0.000000000000000000000000"
"CH*CCI*E20076","Move","0101000020080800000922A4DC4E8F4341FDA5D0F7711C3241","1186929.96802747","2563741.72375894","22",7,27,"0.000000000000000000000000"
"CH*SWIEE20099","Swisscharge","01010000200808000060BD854C999C4441885C4328ADBF3241","1228717.15727785","2701618.59783141","22",2,3,"0.03942007513625059527"
"CH*SWIEE20099","Swisscharge","01010000200808000060BD854C999C4441885C4328ADBF3241","1228717.15727785","2701618.59783141","22",2,3,"0.03942007513625059527"
"CH*SWIEE20099","Swisscharge","01010000200808000060BD854C999C4441885C4328ADBF3241","1228717.15727785","2701618.59783141","22",2,3,"0.03942007513625059527"
"CH*REPE099*01*1","PLUG’N ROLL","010100002008080000E3266897C74145410A4472D072373241","1193842.81424356","2786191.18286596","22.08",9,35,"0.01550346579184083814"
"CH*REPE099*01*1","PLUG’N ROLL","010100002008080000E3266897C74145410A4472D072373241","1193842.81424356","2786191.18286596","22.08",9,37,"0.01550346579184083814"
"CH*REPE099*01*1","PLUG’N ROLL","010100002008080000E3266897C74145410A4472D072373241","1193842.81424356","2786191.18286596","22.08",9,36,"0.01550346579184083814"
"CH*E4U*E00306","Ost-mobil","010100002008080000C1DED17C390F454134945CD403323241","1192451.82953764","2760306.97515473","22.08",4,22,"0.00000000000000000000"
"CH*E4U*E00306","Ost-mobil","010100002008080000C1DED17C390F454134945CD403323241","1192451.82953764","2760306.97515473","22.08",4,29,"0.00000000000000000000"
"CH*E4U*E00306","Ost-mobil","010100002008080000C1DED17C390F454134945CD403323241","1192451.82953764","2760306.97515473","22.08",4,26,"0.00000000000000000000"
"CH*SWIEE3576","Swisscharge","01010000200808000075E7BE111C44444134CDF4757AD23241","1233530.46076663","2656312.13863843","22",6,22,"0.000000000000000000000000"
"CH*SWIEE3576","Swisscharge","01010000200808000075E7BE111C44444134CDF4757AD23241","1233530.46076663","2656312.13863843","22",6,21,"0.000000000000000000000000"
"CH*SWIEE3576","Swisscharge","01010000200808000075E7BE111C44444134CDF4757AD23241","1233530.46076663","2656312.13863843","22",6,14,"0.000000000000000000000000"
"CH*E4U*E00572","Ost-mobil","0101000020080800001CE037E6A83D4541D709F47C8F903141","1151119.48809873","2784081.79858018","50",4,52,"0.00000000000000000000"
"CH*E4U*E00572","Ost-mobil","0101000020080800001CE037E6A83D4541D709F47C8F903141","1151119.48809873","2784081.79858018","50",4,50,"0.00000000000000000000"
"CH*E4U*E00572","Ost-mobil","0101000020080800001CE037E6A83D4541D709F47C8F903141","1151119.48809873","2784081.79858018","50",4,50,"0.00000000000000000000"
"CH*SWIEE8493","Swisscharge","010100002008080000E5C7DE56A6CA444110C01BDF32EA3241","1239602.87151719","2725196.67867373","22",6,3,"0.00031747711519127996"
"CH*SWIEE8493","Swisscharge","010100002008080000E5C7DE56A6CA444110C01BDF32EA3241","1239602.87151719","2725196.67867373","22",6,3,"0.00031747711519127996"
"CH*SWIEE8493","Swisscharge","010100002008080000E5C7DE56A6CA444110C01BDF32EA3241","1239602.87151719","2725196.67867373","22",6,3,"0.00031747711519127996"
"CH*CCI*E20288","Move","0101000020080800003379E81D96044441ACA96402E7333341","1258471.00934849","2623788.23365703","22",3,93,"0.000000000000000000000000"
"CH*CCI*E20288","Move","0101000020080800003379E81D96044441ACA96402E7333341","1258471.00934849","2623788.23365703","22",3,98,"0.000000000000000000000000"
"CH*CCI*E20288","Move","0101000020080800003379E81D96044441ACA96402E7333341","1258471.00934849","2623788.23365703","22",3,99,"0.000000000000000000000000"
"CH*CCC*E50106","Move","0101000020080800001E425C089A1144414B16ACC170F63241","1242736.75653209","2630452.0653155","22",5,12,"0.00274031486755144807"
"CH*CCC*E50106","Move","0101000020080800001E425C089A1144414B16ACC170F63241","1242736.75653209","2630452.0653155","22",5,12,"0.00274031486755144807"
"CH*CCC*E50106","Move","0101000020080800001E425C089A1144414B16ACC170F63241","1242736.75653209","2630452.0653155","22",5,12,"0.00274031486755144807"
"CH*E4U*E00518","easy4you","010100002008080000EF8481B28EF243417FBBDF36C5573141","1136581.21435139","2614557.39457761","22.08",9,17,"0.00000000000000000000"
"CH*E4U*E00518","easy4you","010100002008080000EF8481B28EF243417FBBDF36C5573141","1136581.21435139","2614557.39457761","22.08",9,15,"0.00000000000000000000"
"CH*E4U*E00518","easy4you","010100002008080000EF8481B28EF243417FBBDF36C5573141","1136581.21435139","2614557.39457761","22.08",9,13,"0.00000000000000000000"
"CH*SWIEE32878","Swisscharge","010100002008080000E6763907A5EC4341705B977051523341","1266257.43980953","2611530.05644118","22",1,6,"0.00347293156281920327"
"CH*SWIEE32878","Swisscharge","010100002008080000E6763907A5EC4341705B977051523341","1266257.43980953","2611530.05644118","22",1,4,"0.00347293156281920327"
"CH*SWIEE32878","Swisscharge","010100002008080000E6763907A5EC4341705B977051523341","1266257.43980953","2611530.05644118","22",1,6,"0.00347293156281920327"
"CH*SWIEE3052","Swisscharge","010100002008080000A6466E1EA5F2434143351B8826FD3141","1178918.53166516","2614602.23774036","22",4,68,"0.00079369278797819990"
"CH*SWIEE3052","Swisscharge","010100002008080000A6466E1EA5F2434143351B8826FD3141","1178918.53166516","2614602.23774036","22",4,65,"0.00079369278797819990"
"CH*SWIEE3052","Swisscharge","010100002008080000A6466E1EA5F2434143351B8826FD3141","1178918.53166516","2614602.23774036","22",4,59,"0.00079369278797819990"
"CH*SWIEE25701","Swisscharge","0101000020080800007BEA457CE0A74441BA42AFB9B1BB3241","1227697.72533052","2707392.97088367","22",4,120,"0.01851949838615799778"
"CH*SWIEE25701","Swisscharge","0101000020080800007BEA457CE0A74441BA42AFB9B1BB3241","1227697.72533052","2707392.97088367","22",4,118,"0.01851949838615799778"
"CH*SWIEE25701","Swisscharge","0101000020080800007BEA457CE0A74441BA42AFB9B1BB3241","1227697.72533052","2707392.97088367","22",4,114,"0.01851949838615799778"
"CH*SWIEE4210","Swisscharge","010100002008080000054AC2F0F8284441CCCFF9E78E9C3241","1219726.90615557","2642417.88092923","22",8,3,"0.13614476956452722366"
"CH*SWIEE4210","Swisscharge","010100002008080000054AC2F0F8284441CCCFF9E78E9C3241","1219726.90615557","2642417.88092923","22",8,3,"0.13614476956452722366"
"CH*SWIEE5136","Swisscharge","0101000020080800001EC25598DF6D4441447DDD445D223341","1253981.26900466","2677695.19011713","22",2,107,"0.01206413037726863855"
"CH*SWIEE5136","Swisscharge","0101000020080800001EC25598DF6D4441447DDD445D223341","1253981.26900466","2677695.19011713","22",2,101,"0.01206413037726863855"
"CH*SWIEE5136","Swisscharge","0101000020080800001EC25598DF6D4441447DDD445D223341","1253981.26900466","2677695.19011713","22",2,112,"0.01206413037726863855"
"CH*CCI*E20071","Move","010100002008080000626C7415479E43415D3BC66DF3CA3141","1166067.42880603","2571406.16761546","22",5,31,"0.00521197141475471495"
"CH*CCI*E20071","Move","010100002008080000626C7415479E43415D3BC66DF3CA3141","1166067.42880603","2571406.16761546","22",5,30,"0.00521197141475471495"
"CH*CCI*E20071","Move","010100002008080000626C7415479E43415D3BC66DF3CA3141","1166067.42880603","2571406.16761546","22",5,29,"0.00521197141475471495"
"CH*SWIEE27508","Swisscharge","01010000200808000039E661B915E94341FCB7E29F3C833241","1213244.6245532","2609707.44830015","22",5,8,"0.00809566643737763903"
"CH*SWIEE27508","Swisscharge","01010000200808000039E661B915E94341FCB7E29F3C833241","1213244.6245532","2609707.44830015","22",5,8,"0.00809566643737763903"
"CH*SWIEE27508","Swisscharge","01010000200808000039E661B915E94341FCB7E29F3C833241","1213244.6245532","2609707.44830015","22",5,4,"0.00809566643737763903"
"CH*CCI*E20045","Move","010100002008080000CC66CFFDAC124341018BF1E877093141","1116535.90993565","2499929.98289189","22",1,565,"0.05410778571812369029"
"CH*CCI*E20045","Move","010100002008080000CC66CFFDAC124341018BF1E877093141","1116535.90993565","2499929.98289189","22",1,543,"0.05410778571812369029"
"CH*CCI*E20045","Move","010100002008080000CC66CFFDAC124341018BF1E877093141","1116535.90993565","2499929.98289189","22",1,565,"0.05410778571812369029"
"CH*CCI*E20195","Move","010100002008080000912719CFD4CF43417FFDD5962B4C3241","1199147.58920273","2596777.61795516","11",1,210,"0.01375530600182687658"
"CH*CCI*E20195","Move","010100002008080000912719CFD4CF43417FFDD5962B4C3241","1199147.58920273","2596777.61795516","11",1,199,"0.01375530600182687658"
"CH*CCI*E20195","Move","010100002008080000912719CFD4CF43417FFDD5962B4C3241","1199147.58920273","2596777.61795516","11",1,212,"0.01375530600182687658"
"CH*SWIEE31761","Swisscharge","010100002008080000F2384BF8E4954441E7D80679BCCD3241","1232316.47276073","2698185.93979561","22",3,22,"0.03163208076275939428"
"CH*SWIEE31761","Swisscharge","010100002008080000F2384BF8E4954441E7D80679BCCD3241","1232316.47276073","2698185.93979561","22",3,18,"0.03163208076275939428"
"CH*SWIEE31761","Swisscharge","010100002008080000F2384BF8E4954441E7D80679BCCD3241","1232316.47276073","2698185.93979561","22",3,21,"0.03163208076275939428"
"CH*E4U*E00542","Ost-mobil","010100002008080000F5A0585D2C0B45418045EC06972E3241","1191575.02704272","2758232.72926723","22.08",4,31,"0.00000000000000000000"
"CH*E4U*E00542","Ost-mobil","010100002008080000F5A0585D2C0B45418045EC06972E3241","1191575.02704272","2758232.72926723","22.08",4,26,"0.00000000000000000000"
"CH*E4U*E00542","Ost-mobil","010100002008080000F5A0585D2C0B45418045EC06972E3241","1191575.02704272","2758232.72926723","22.08",4,21,"0.00000000000000000000"
"CH*SWIEE27504","Swisscharge","01010000200808000039E661B915E94341FCB7E29F3C833241","1213244.6245532","2609707.44830015","100",5,8,"0.01095296047409915869"
"CH*SWIEE27504","Swisscharge","01010000200808000039E661B915E94341FCB7E29F3C833241","1213244.6245532","2609707.44830015","100",5,8,"0.01095296047409915869"
"CH*SWIEE27504","Swisscharge","01010000200808000039E661B915E94341FCB7E29F3C833241","1213244.6245532","2609707.44830015","100",5,4,"0.01095296047409915869"
"CH*CCI*E20154","Move","0101000020080800009F01FD2CCAD543418578A18892773141","1144722.53371385","2599828.35147114","22",9,9,"0.03307318670523385908"
"CH*CCI*E20154","Move","0101000020080800009F01FD2CCAD543418578A18892773141","1144722.53371385","2599828.35147114","22",9,7,"0.03307318670523385908"
"CH*CCI*E20154","Move","0101000020080800009F01FD2CCAD543418578A18892773141","1144722.53371385","2599828.35147114","22",9,20,"0.03307318670523385908"
"CH*SWIEE22900","Swisscharge","0101000020080800001BC1DF1FFD064441D433B6986C1C3341","1252460.59653019","2625018.24901594","22",3,23,"0.13873749933858934335"
"CH*SWIEE22900","Swisscharge","0101000020080800001BC1DF1FFD064441D433B6986C1C3341","1252460.59653019","2625018.24901594","22",3,22,"0.13873749933858934335"
"CH*SWIEE22900","Swisscharge","0101000020080800001BC1DF1FFD064441D433B6986C1C3341","1252460.59653019","2625018.24901594","22",3,21,"0.13873749933858934335"
"CH*CCI*E20072","Move","010100002008080000626C7415479E43415D3BC66DF3CA3141","1166067.42880603","2571406.16761546","22",5,31,"0.00295524152382999301"
"CH*CCI*E20072","Move","010100002008080000626C7415479E43415D3BC66DF3CA3141","1166067.42880603","2571406.16761546","22",5,30,"0.00295524152382999301"
"CH*CCI*E20072","Move","010100002008080000626C7415479E43415D3BC66DF3CA3141","1166067.42880603","2571406.16761546","22",5,29,"0.00295524152382999301"
"CH*CCC*E50185","Move","0101000020080800006310BE3AB3A64441D820ED0C3DB23041","1094205.05049329","2706790.45892529","50",7,3,"0.00000000000000000000"
"CH*CCC*E50185","Move","0101000020080800006310BE3AB3A64441D820ED0C3DB23041","1094205.05049329","2706790.45892529","50",7,6,"0.00000000000000000000"
"CH*CCC*E50185","Move","0101000020080800006310BE3AB3A64441D820ED0C3DB23041","1094205.05049329","2706790.45892529","50",7,6,"0.00000000000000000000"
"CH*E4U*E00236","easy4you","0101000020080800007FEEF0C70C3E4541D02597DE991E3241","1187481.86949383","2784281.56204015","11.04",4,5,"0.00000000000000000000"
"CH*E4U*E00236","easy4you","0101000020080800007FEEF0C70C3E4541D02597DE991E3241","1187481.86949383","2784281.56204015","11.04",4,5,"0.00000000000000000000"
"CH*E4U*E00236","easy4you","0101000020080800007FEEF0C70C3E4541D02597DE991E3241","1187481.86949383","2784281.56204015","11.04",4,5,"0.00000000000000000000"
"CH*CCI*E20140","Move","0101000020080800000E8051C858A943414B302434390E3241","1183289.20367719","2577073.56498719","22",4,204,"0.01316425769706087798"
"CH*CCI*E20140","Move","0101000020080800000E8051C858A943414B302434390E3241","1183289.20367719","2577073.56498719","22",4,204,"0.01316425769706087798"
"CH*CCI*E20140","Move","0101000020080800000E8051C858A943414B302434390E3241","1183289.20367719","2577073.56498719","22",4,188,"0.01316425769706087798"
"CH*E4U*E00207","easy4you","010100002008080000111CA32D987A43414CC5FA0338843141","1147960.01554521","2553136.35654021","11.04",5,13,"0.00000000000000000000"
"CH*E4U*E00207","easy4you","010100002008080000111CA32D987A43414CC5FA0338843141","1147960.01554521","2553136.35654021","11.04",5,13,"0.00000000000000000000"
"CH*E4U*E00207","easy4you","010100002008080000111CA32D987A43414CC5FA0338843141","1147960.01554521","2553136.35654021","11.04",5,13,"0.00000000000000000000"
"CH*CCI*EBB*2730*1","Move","0101000020080800005E8BA72C8A6344418EC53D4A32EE3241","1240626.29000506","2672404.34886305","22",3,3,"0.02391660934440975713"
"CH*CCI*EBB*2730*1","Move","0101000020080800005E8BA72C8A6344418EC53D4A32EE3241","1240626.29000506","2672404.34886305","22",3,3,"0.02391660934440975713"
"CH*CCI*EBB*2730*1","Move","0101000020080800005E8BA72C8A6344418EC53D4A32EE3241","1240626.29000506","2672404.34886305","22",3,3,"0.02391660934440975713"
"CHEVPE2575","evpass","01010000200808000034A6FCB334A84341D1C7110D8A0D3241","1183114.05105256","2576489.40614774","50.0",5,94,"0.00613789089369807926"
"CHEVPE2575","evpass","01010000200808000034A6FCB334A84341D1C7110D8A0D3241","1183114.05105256","2576489.40614774","50.0",5,89,"0.00613789089369807926"
"CHEVPE2575","evpass","01010000200808000034A6FCB334A84341D1C7110D8A0D3241","1183114.05105256","2576489.40614774","50.0",5,95,"0.00613789089369807926"
"CH*CCI*E20250","Move","010100002008080000DE12AC177BD74341114CA167F96D3241","1207801.40480495","2600694.18493877","22",3,20,"0.00145075492988017839"
