,OperatorID,OperatorName,IsOpen24Hours,ChargingStationId,lastUpdate,HotlinePhoneNum,ClearinghouseID,OpeningTimes,ChargingStationName,EnChargingStationName,HubOperatorID,Plugs,Accessibility,EvseID,DynamicInfoAvailable,ChargingFacilities,IsHubjectCompatible,ChargingModes,MaxCapacity,PaymentOptions,AdditionalInfo,ChargingPoolID,deltaType,ValueAddedServices,AuthenticationModes,Address.City,Address.Country,Address.HouseNum,Address.PostalCode,Address.Street,Address.Floor,Address.Region,Address.Timezone,GeoCoordinates.Google,GeoChargingPointEntrance.Google
993,CHEVP,evpass,False,1866,,488848044,,,SES - N2 - 01 - PIAZZA MUNICIPIO,,,"['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)', 'Type J Swiss Standard']",Free publicly accessible,CHEVPE1441,true,"[{'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,"['Mode_3', 'Mode_1']",,['Contract'],"[{'lang': 'it-IT', 'value': 'Tariffa di stazionamento (07:00 - 22:00):  - durante la ricarica: 0.5 CHF/h - a partire dalla fine della ricarica: 2 CHF/h'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Brissago,CHE,,6614,Piazza Municipio,,,UTC+02:00,46.11998 8.71156,None None
994,CHEVP,evpass,False,1867,,488848044,,,SES - P1 - 03 - POSTEGGIO SCUOLE,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)', 'Type J Swiss Standard']",Free publicly accessible,CHEVPE2944,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,"['Mode_3', 'Mode_1']",,['Contract'],"[{'lang': 'it-IT', 'value': 'Tariffa di stazionamento (07:00 - 22:00):  - durante la ricarica: 0 CHF/h - a partire dalla fine della ricarica: 1 CHF/h'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Russo,CHE,,6662,Posteggio scuole,,,UTC+02:00,46.20137 8.62083,None None
995,CHEVP,evpass,False,1873,,488848044,,,AECA - N2 - 01 - VIA DELLA STAZIONE,,,"['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)', 'Type J Swiss Standard']",Free publicly accessible,CHEVPE1481,true,"[{'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,"['Mode_3', 'Mode_1']",,['Contract'],"[{'lang': 'it-IT', 'value': 'Tariffa di stazionamento (07:00 - 22:00):  - durante la ricarica: 0 CHF/h - a partire dalla fine della ricarica: 1 CHF/h'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Airolo,CHE,,6780,Via della Stazione,,,UTC+02:00,46.528031 8.610538,None None
996,CHEVP,evpass,False,1873,,488848044,,,AECA - N2 - 01 - VIA DELLA STAZIONE,,,"['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)', 'Type J Swiss Standard']",Free publicly accessible,CHEVPE1480,true,"[{'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,"['Mode_3', 'Mode_1']",,['Contract'],"[{'lang': 'it-IT', 'value': 'Tariffa di stazionamento (07:00 - 22:00):  - durante la ricarica: 0 CHF/h - a partire dalla fine della ricarica: 1 CHF/h'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Airolo,CHE,,6780,Via della Stazione,,,UTC+02:00,46.528031 8.610538,None None
997,CHEVP,evpass,False,1874,,488848044,,,AIL - N2 - 02 - PIAZZA BROCCHI,,,"['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)', 'Type J Swiss Standard']",Free publicly accessible,CHEVPE1449,true,"[{'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,"['Mode_3', 'Mode_1']",,['Contract'],"[{'lang': 'it-IT', 'value': 'Tariffa di stazionamento (07:00 - 22:00):  - durante la ricarica: 0 CHF/h - a partire dalla fine della ricarica: 1 CHF/h'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Montagnola,CHE,,6926,Piazza Brocchi,,,UTC+02:00,45.982351 8.918061,None None
998,CHEVP,evpass,False,1874,,488848044,,,AIL - N2 - 02 - PIAZZA BROCCHI,,,"['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)', 'Type J Swiss Standard']",Free publicly accessible,CHEVPE1450,true,"[{'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,"['Mode_3', 'Mode_1']",,['Contract'],"[{'lang': 'it-IT', 'value': 'Tariffa di stazionamento (07:00 - 22:00):  - durante la ricarica: 0 CHF/h - a partire dalla fine della ricarica: 1 CHF/h'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Montagnola,CHE,,6926,Piazza Brocchi,,,UTC+02:00,45.982351 8.918061,None None
999,CHEVP,evpass,False,1884,,488848044,,,AMB - P1 - 01 - IN PIAZZA,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)', 'Type J Swiss Standard']",Free publicly accessible,CHEVPE1554,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,"['Mode_3', 'Mode_1']",,['Contract'],"[{'lang': 'it-IT', 'value': 'Tariffa di stazionamento (07:00 - 22:00):  - durante la ricarica: 0 CHF/h - a partire dalla fine della ricarica: 1 CHF/h'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Camorino,CHE,10,6528,In Piazza,,,UTC+02:00,46.16362 9.006496,None None
1000,CHEVP,evpass,False,1885,,488848044,,,AMB - P1 - 02 - AUTOSILO CERVIA,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)', 'Type J Swiss Standard']",Free publicly accessible,CHEVPE2641,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,"['Mode_3', 'Mode_1']",,['Contract'],"[{'lang': 'it-IT', 'value': ""Tariffa di stazionamento: 0 CHF/h  Attenzione il posteggio deve essere pagato separatamente alla cassa dell'autosilo""}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Bellinzona,CHE,2,6500,Autosilo Cervia Via alla Cervia,,,UTC+02:00,46.190806 9.023462,None None
1001,CHEVP,evpass,False,1891,,488848044,,,evpass - N2 - Parking Barboleuse,,,"['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)']",Free publicly accessible,CHEVPE2337,true,"[{'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,"['MaximumPowerCharging', 'Reservation']","['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Gryon,CHE,10,1882,Place de Barboleuse,,,UTC+02:00,46.282903 7.070754,None None
1002,CHEVP,evpass,False,1891,,488848044,,,evpass - N2 - Parking Barboleuse,,,"['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)']",Free publicly accessible,CHEVPE2339,true,"[{'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,"['MaximumPowerCharging', 'Reservation']","['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Gryon,CHE,10,1882,Place de Barboleuse,,,UTC+02:00,46.282903 7.070754,None None
1003,CHEVP,evpass,False,1892,,488848044,,,AIL - P1 - 07 - VIA PONTE CAPRIASCA,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)', 'Type J Swiss Standard']",Free publicly accessible,CHEVPE1521,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,"['Mode_3', 'Mode_1']",,['Contract'],"[{'lang': 'it-IT', 'value': 'Tariffa di stazionamento (07:00 - 22:00):  - durante la ricarica: 0 CHF/h - a partire dalla fine della ricarica: 1 CHF/h'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Origlio,CHE,,6945,Via Ponte Capriasca,,,UTC+02:00,46.052845 8.950209,None None
1004,CHEVP,evpass,False,1893,,488848044,,,AIL - P1 - 08 - VIA CANTONALE,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)', 'Type J Swiss Standard']",Free publicly accessible,CHEVPE2863,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,"['Mode_3', 'Mode_1']",,['Contract'],"[{'lang': 'it-IT', 'value': 'Tariffa di stazionamento (07:00 - 22:00):  - durante la ricarica: 0 CHF/h - a partire dalla fine della ricarica: 1 CHF/h'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Bruzella,CHE,,6837,Via Cantonale,,,UTC+02:00,45.881009 9.035945,None None
1005,CHEVP,evpass,False,1894,,488848044,,,AIL - P1 - 09 - AUTOSILO BALESTRA NO. 2,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)', 'Type J Swiss Standard']",Free publicly accessible,CHEVPE2969,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,"['Mode_3', 'Mode_1']",,['Contract'],"[{'lang': 'it-IT', 'value': 'Tariffa di stazionamento (07:00-22:00): - durante la ricarica: 0 CHF/h - a partire dalla fine della ricarica: 1 CHF/h  Attenzione il posteggio deve es'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Lugano,CHE,,6900,Autosilo Balestra,1,,UTC+02:00,46.007447 8.953805,None None
1006,CHEVP,evpass,False,1906,,488848044,,,Energie Hunzenschwil AG - ABB Terra 53 - 01,,,['CCS Combo 2 Plug (Cable Attached)'],Free publicly accessible,CHEVPE2587,true,"[{'power': 50.0, 'powertype': 'DC'}]",False,['Mode_4'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Hunzenschwil,CHE,3,5502,Weiherweg,,,UTC+02:00,47.38428 8.120222,None None
1007,CHEVP,evpass,False,1906,,488848044,,,Energie Hunzenschwil AG - ABB Terra 53 - 01,,,['CHAdeMO'],Free publicly accessible,CHEVPE2586,true,"[{'power': 50.0, 'powertype': 'DC'}]",False,['CHAdeMO'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Hunzenschwil,CHE,3,5502,Weiherweg,,,UTC+02:00,47.38428 8.120222,None None
1008,CHEVP,evpass,False,1906,,488848044,,,Energie Hunzenschwil AG - ABB Terra 53 - 01,,,['Type 2 Connector (Cable Attached)'],Free publicly accessible,CHEVPE1443,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Hunzenschwil,CHE,3,5502,Weiherweg,,,UTC+02:00,47.38428 8.120222,None None
1009,CHEVP,evpass,False,1907,,488848044,,,AIL - P1 - 10 - VIA S. GIORGIO,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)', 'Type J Swiss Standard']",Free publicly accessible,CHEVPE2864,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,"['Mode_3', 'Mode_1']",,['Contract'],"[{'lang': 'it-IT', 'value': 'Tariffa di stazionamento (07:00 - 22:00):  - durante la ricarica: 0 CHF/h - a partire dalla fine della ricarica: 1 CHF/h'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Coldrerio,CHE,,6877,Via S. Giorgio,,,UTC+02:00,45.853622 8.98711,None None
1010,CHEVP,evpass,False,1908,,488848044,,,AIL - P1 - 11 - VIA GELUSA,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)', 'Type J Swiss Standard']",Free publicly accessible,CHEVPE2865,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,"['Mode_3', 'Mode_1']",,['Contract'],"[{'lang': 'it-IT', 'value': 'Tariffa di stazionamento (07:00 - 22:00):  - durante la ricarica: 0 CHF/h - a partire dalla fine della ricarica: 1 CHF/h'}]",,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Castel S. Pietro,CHE,,6874,Via Gelusa,,,UTC+02:00,45.861663 9.007647,None None
1011,CHEVP,evpass,False,1918,,488848044,,,evpass - M1 - Parking du Donner,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE2311,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,"['MaximumPowerCharging', 'Reservation']","['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Montreux,CHE,2,1820,Rue Carlo-Boller,,,UTC+02:00,46.431519 6.916454,None None
1012,CHEVP,evpass,False,1918,,488848044,,,evpass - M1 - Parking du Donner,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE2309,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,"['MaximumPowerCharging', 'Reservation']","['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Montreux,CHE,2,1820,Rue Carlo-Boller,,,UTC+02:00,46.431519 6.916454,None None
1013,CHEVP,evpass,False,1919,,488848044,,,Parking Grand-Pré Cheseaux - N2 - 01 -,,,"['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)']",Free publicly accessible,CHEVPE1467,true,"[{'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Cheseaux-sur-Lausanne,CHE,,1033,Rue de la Gare,,,UTC+02:00,46.583392 6.604885,None None
1014,CHEVP,evpass,False,1919,,488848044,,,Parking Grand-Pré Cheseaux - N2 - 01 -,,,"['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)']",Free publicly accessible,CHEVPE1466,true,"[{'amperage': 32, 'power': 7.0, 'powertype': 'AC_1_PHASE', 'voltage': 230}, {'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}]",False,['Mode_3'],,"['Contract', 'Direct']",,,,['MaximumPowerCharging'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Cheseaux-sur-Lausanne,CHE,,1033,Rue de la Gare,,,UTC+02:00,46.583392 6.604885,None None
1015,CHEVP,evpass,False,1922,,488848044,,,SAK - Parkplatz Bahnhof Brunnadern - Links,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE2357,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']","[{'lang': 'fr-FR', 'value': 'Bahnhofareal Brunnadern - Gemeinde Neckertal'}]",,,"['MaximumPowerCharging', 'Reservation']","['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Brunnadern,CHE,,9125,Dorfstrasse,,,UTC+02:00,47.33729 9.130639,None None
1016,CHEVP,evpass,False,1922,,488848044,,,SAK - Parkplatz Bahnhof Brunnadern - Links,,,"['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",Free publicly accessible,CHEVPE2365,true,"[{'amperage': 32, 'power': 22.0, 'powertype': 'AC_3_PHASE', 'voltage': 400}, {'amperage': 16, 'power': 3.7, 'powertype': 'AC_1_PHASE', 'voltage': 230}]",False,['Mode_3'],,"['Contract', 'Direct']","[{'lang': 'fr-FR', 'value': 'Bahnhofareal Brunnadern - Gemeinde Neckertal'}]",,,"['MaximumPowerCharging', 'Reservation']","['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire', 'Direct Payment']",Brunnadern,CHE,,9125,Dorfstrasse,,,UTC+02:00,47.33729 9.130639,None None
